T58_L236 	9.09888297872
T58_L110 	10.2254509804
T58_L208 	12.6298836594
T58_L265 	12.9510774411
T58_L332 	14.5877112135
T58_L174 	15.3934006734
T58_L143 	15.8228733032
T58_L263 	16.5731976481
T58_L412 	16.7019398907
T58_L126 	16.9646271186
T58_L24 	17.260478955
T58_L275 	17.2620847458
T58_L406 	17.5271940604
T58_L1 	17.6775347222
T58_L446 	18.3801356852
T58_L145 	18.4281755685
T58_L416 	18.4684043716
T58_L453 	18.7866338798
T58_L468 	18.8780470588
T58_L297 	19.1295160315
T58_L384 	19.7264709993
T58_L16 	19.8672740385
T58_L279 	19.8772525253
T58_L157 	19.8874874687
T58_L176 	19.9974371585
T58_L12 	19.9996517413
T58_L411 	20.0254464286
T58_L404 	20.3356883117
T58_L462 	20.3824734694
T58_L95 	20.4376310273
T58_L405 	20.7304298643
T58_L206 	20.8374638695
T58_L155 	20.8915603799
T58_L234 	21.037424812
T58_L102 	21.0783768561
T58_L101 	21.1498944193
T58_L348 	21.3651190476
T58_L217 	21.6330048077
T58_L90 	21.8356426011
T58_L316 	21.8770747951
T58_L118 	22.1810673077
T58_L195 	22.2306944444
T58_L127 	22.3595372549
T58_L106 	22.4488969587
T58_L161 	22.4680903955
T58_L97 	22.4907058001
T58_L340 	22.6475020408
T58_L151 	22.6837123215
T58_L87 	22.7446051712
T58_L20 	22.8798105479
T58_L212 	23.3800096154
T58_L64 	23.4511298077
T58_L184 	23.503043771
T58_L203 	23.507974026
T58_L417 	23.5114859863
T58_L295 	23.821218638
T58_L18 	23.996883763
T58_L170 	24.0320676692
T58_L317 	24.0430096154
T58_L286 	24.1584623016
T58_L204 	24.1893849206
T58_L454 	24.2586105769
T58_L175 	24.4090292758
T58_L259 	24.4331129944
T58_L388 	24.4446279762
T58_L409 	24.4631155475
T58_L306 	24.4770961887
T58_L35 	24.6028125
T58_L42 	24.7443948413
T58_L22 	24.9856829574
T58_L433 	25.0066875
T58_L458 	25.0186904762
T58_L262 	25.1366892655
T58_L418 	25.2082542373
T58_L399 	25.2170399649
T58_L359 	25.334974359
T58_L62 	25.3590625
T58_L9 	25.3651203277
T58_L260 	25.5724695928
T58_L324 	25.6853286713
T58_L225 	25.7496586538
T58_L199 	25.7627891156
T58_L78 	25.8278648233
T58_L216 	25.8282163462
T58_L438 	25.8471586538
T58_L6 	26.0993497268
T58_L68 	26.143178744
T58_L25 	26.30002331
T58_L302 	26.3945734127
T58_L192 	26.3994278846
T58_L227 	26.5428025794
T58_L277 	26.5667921569
T58_L39 	26.6830576923
T58_L152 	26.7125762712
T58_L429 	26.7241548822
T58_L214 	26.7999918367
T58_L179 	26.8036011905
T58_L353 	26.8264244898
T58_L421 	26.8635739887
