T58_L279 	27.7479569697
T58_L81 	34.9304481288
T58_L80 	23.8548566964
T58_L83 	29.9262417253
T58_L82 	31.7311145263
T58_L84 	25.5423556137
T58_L87 	22.2826625481
T58_L88 	31.3211814081
T58_L147 	31.4045829376
T58_L146 	35.5808283999
T58_L145 	18.0970473214
T58_L144 	29.0123421118
T58_L143 	10.6858203367
T58_L142 	24.6817373206
T58_L140 	36.0895709311
T58_L148 	28.6845785031
T58_L433 	23.1470029392
T58_L431 	29.5245805878
T58_L436 	29.0771306548
T58_L343 	24.9891505614
T58_L434 	28.7219445391
T58_L442 	27.0204220121
T58_L443 	36.9324714231
T58_L440 	27.7946436454
T58_L441 	28.6547151899
T58_L446 	15.5715314184
T58_L447 	30.78217338
T58_L444 	39.2698638652
T58_L449 	26.5533308184
T58_L70 	30.5520157233
T58_L72 	27.8996671995
T58_L74 	29.1244514079
T58_L75 	29.822724152
T58_L76 	29.6156353365
T58_L78 	19.5481846126
T58_L369 	37.0540201037
T58_L366 	35.3816961802
T58_L365 	23.5228859311
T58_L364 	33.0860118793
T58_L362 	27.7706832072
T58_L361 	27.8348974414
T58_L360 	24.2419474368
T58_L182 	32.851093038
T58_L181 	77.5829372785
T58_L180 	30.9435122117
T58_L186 	31.7700643357
T58_L185 	27.0021941315
T58_L184 	23.4681911058
T58_L189 	31.2175757193
T58_L188 	36.9615168452
T58_L212 	18.4461338004
T58_L211 	29.016797954
T58_L210 	28.0815620926
T58_L217 	23.427196036
T58_L216 	28.3854490772
T58_L215 	26.0171983423
T58_L214 	23.3725339623
T58_L219 	29.1261903934
T58_L218 	31.2748912709
T58_L138 	30.5515892686
T58_L136 	18.5132545455
T58_L137 	28.0946130811
T58_L134 	29.0084641046
T58_L135 	31.4550472727
T58_L132 	28.0008694639
T58_L133 	29.1237172249
T58_L131 	24.6848667531
T58_L419 	32.4165062401
T58_L418 	20.6665664423
T58_L411 	15.7160655088
T58_L410 	29.2685289152
T58_L413 	28.7749709634
T58_L412 	18.2831590183
T58_L415 	33.7761175325
T58_L414 	20.4215194737
T58_L417 	20.5836352092
T58_L416 	20.4201843988
T58_L381 	42.0961925274
T58_L380 	36.8222088649
T58_L383 	39.8425966122
T58_L382 	27.6651175495
T58_L385 	29.096957553
T58_L384 	18.4379728962
T58_L387 	32.0799023077
T58_L386 	26.2375356808
T58_L389 	31.5946181052
T58_L388 	22.2032878615
T58_L259 	18.2508755734
T58_L258 	26.4094310626
T58_L257 	31.4440983376
T58_L256 	29.757225383
T58_L255 	24.7757997079
T58_L254 	29.4800721429
T58_L253 	25.6307345342
T58_L251 	24.5380087302
T58_L250 	35.6681882883
T58_L316 	28.3260660541
T58_L317 	28.1093176008
T58_L315 	25.3979571762
T58_L312 	28.0953505086
T58_L313 	27.1827897787
T58_L310 	24.6214443238
T58_L319 	28.4604550471
T58_L309 	26.4012311688
T58_L308 	30.8428170629
T58_L178 	28.690534551
T58_L179 	24.3943941053
T58_L98 	19.2285826726
T58_L99 	24.2406180769
T58_L97 	21.3235457043
T58_L170 	18.2776005128
T58_L171 	20.1744570159
T58_L176 	18.6593684909
T58_L177 	23.7820857514
T58_L174 	17.0346157194
T58_L175 	47.7742688356
T58_L303 	28.5530157838
T58_L269 	25.2466684193
T58_L421 	18.8144888889
T58_L422 	26.1188043427
T58_L454 	20.439227512
T58_L457 	32.7586203509
T58_L456 	37.7972962441
T58_L451 	39.2355313514
T58_L453 	21.579217691
T58_L452 	28.5152979687
T58_L424 	25.3271005965
T58_L459 	37.9234487726
T58_L458 	22.2176722727
T58_L425 	25.8355539508
T58_L426 	34.9377489819
T58_L49 	24.3362322883
T58_L47 	25.9595921678
T58_L46 	39.4142521329
T58_L41 	28.3175629108
T58_L40 	30.5770171698
T58_L42 	28.1035568772
T58_L352 	26.720536468
T58_L353 	21.6049196633
T58_L350 	31.499078879
T58_L423 	23.6557938483
T58_L356 	28.0316463162
T58_L357 	22.543038481
T58_L354 	32.0531909056
T58_L427 	37.0379401961
T58_L428 	34.376628545
T58_L429 	21.5583890164
T58_L358 	35.5101041545
T58_L359 	22.7698373626
T58_L226 	25.0538230631
T58_L227 	21.2088150175
T58_L225 	23.1435109706
T58_L223 	21.9245710664
T58_L220 	25.1328088608
T58_L228 	27.1276032432
T58_L229 	23.3357787423
T58_L121 	35.1561142486
T58_L120 	31.0157167404
T58_L123 	41.2094057343
T58_L122 	26.2955623174
T58_L125 	26.018336796
T58_L124 	31.0483466234
T58_L127 	21.8544149749
T58_L126 	14.859262724
T58_L129 	27.0194637715
T58_L128 	24.3150675252
T58_L468 	16.4627916393
T58_L464 	26.340777072
T58_L465 	22.724428093
T58_L466 	38.9797049335
T58_L467 	26.7997281731
T58_L460 	33.920044771
T58_L461 	37.8384398896
T58_L462 	21.9120808743
T58_L463 	29.7425324748
T58_L16 	16.7084322625
T58_L17 	27.8330630507
T58_L14 	22.8977626582
T58_L15 	30.714971907
T58_L12 	18.9845750081
T58_L13 	26.8342986671
T58_L10 	20.7814153846
T58_L18 	26.0469287244
T58_L262 	18.8587088531
T58_L263 	10.7467397598
T58_L260 	19.5287924658
T58_L266 	25.6141577966
T58_L267 	20.7691915584
T58_L264 	30.5603793153
T58_L265 	14.6816241142
T58_L301 	23.3472866197
T58_L268 	33.248139689
T58_L302 	23.7671200152
T58_L305 	27.5474669474
T58_L304 	30.4441772145
T58_L307 	25.7163482786
T58_L306 	22.1039175983
T58_L288 	29.2728776641
T58_L289 	25.6933859127
T58_L282 	26.3618196803
T58_L283 	34.1594095088
T58_L284 	25.0800520548
T58_L285 	29.8836258018
T58_L286 	25.2752083158
T58_L287 	30.8557263236
T58_L169 	29.0469909293
T58_L168 	22.6930176056
T58_L165 	18.2532554041
T58_L164 	38.4714762319
T58_L161 	19.335441006
T58_L160 	37.7353427783
T58_L163 	32.8513320675
T58_L162 	31.2908367002
T58_L118 	18.0265287765
T58_L119 	26.8593556548
T58_L110 	14.765877381
T58_L111 	31.7448820457
T58_L112 	35.4703367642
T58_L113 	30.2840486126
T58_L114 	30.4370761905
T58_L117 	29.9235294705
T58_L8 	26.7723152536
T58_L9 	26.0246222703
T58_L4 	26.0878144865
T58_L5 	33.4751836637
T58_L6 	21.989956583
T58_L7 	29.7914465946
T58_L1 	20.9843540351
T58_L3 	31.6482853813
T58_L58 	25.6663188732
T58_L59 	27.1361344988
T58_L52 	31.6719822599
T58_L50 	19.8617549796
T58_L51 	28.2036807849
T58_L56 	26.3601208884
T58_L57 	31.7833251097
T58_L345 	32.0238597183
T58_L344 	33.2680419048
T58_L347 	24.7795007659
T58_L346 	27.9286163537
T58_L437 	36.8897280288
T58_L340 	28.4073872131
T58_L435 	32.7102531892
T58_L342 	31.8797424912
T58_L438 	24.8136013333
T58_L349 	36.4747344693
T58_L348 	25.836358653
T58_L29 	20.1275478686
T58_L28 	25.0258687646
T58_L26 	30.0233390977
T58_L25 	24.1570020979
T58_L24 	16.3890159774
T58_L23 	26.507124505
T58_L22 	20.9341863035
T58_L21 	23.4121359299
T58_L20 	24.3441831712
T58_L239 	32.8967273292
T58_L238 	26.1123063772
T58_L231 	23.1988645192
T58_L230 	26.0178004324
T58_L233 	23.6756405263
T58_L235 	28.2985005263
T58_L234 	19.8397682864
T58_L237 	21.2557746575
T58_L236 	14.0743828283
T58_L331 	29.9701398344
T58_L332 	9.11063664865
T58_L333 	33.1946223423
T58_L335 	27.1522035388
T58_L336 	26.3780253623
T58_L337 	32.7880312281
T58_L338 	21.6137585614
T58_L405 	22.4069247024
T58_L154 	33.040788
T58_L155 	17.3985601753
T58_L156 	27.9010982807
T58_L157 	18.9485255478
T58_L150 	29.6314686228
T58_L151 	23.2059502036
T58_L152 	16.5971283702
T58_L158 	25.0815124467
T58_L159 	31.0905544505
T58_L476 	34.9450295739
T58_L475 	24.4846257377
T58_L474 	35.0426966514
T58_L471 	39.430319406
T58_L470 	18.693318993
T58_L173 	36.8973007646
T58_L94 	23.2958919414
T58_L62 	22.2597151743
T58_L60 	29.3911955738
T58_L67 	27.9349294304
T58_L66 	31.6955201294
T58_L65 	23.0932165145
T58_L64 	21.8475998633
T58_L68 	21.0100507519
T58_L90 	19.0140074234
T58_L91 	30.3133440299
T58_L275 	13.7824588028
T58_L274 	28.2996486316
T58_L277 	26.6801666667
T58_L276 	29.3142807287
T58_L271 	26.6537752684
T58_L270 	29.5952623377
T58_L374 	31.4997144366
T58_L377 	33.8634815495
T58_L370 	26.4195239557
T58_L371 	24.9341494532
T58_L373 	27.1517273684
T58_L299 	30.1046300051
T58_L298 	31.5725070062
T58_L292 	29.301584518
T58_L291 	37.2775921861
T58_L297 	15.5544686124
T58_L296 	32.704202005
T58_L295 	21.9190686486
T58_L294 	25.7857538868
T58_L190 	30.139909774
T58_L192 	26.4528000684
T58_L193 	34.1353506651
T58_L194 	28.6648892801
T58_L195 	18.5666336491
T58_L196 	25.9890597895
T58_L197 	27.0868648685
T58_L199 	25.2223174812
T58_L200 	26.607292998
T58_L201 	29.5465334998
T58_L202 	37.8136031808
T58_L203 	20.9167625595
T58_L204 	29.1360193153
T58_L206 	12.6872708134
T58_L207 	27.3927687979
T58_L208 	14.5301196964
T58_L209 	31.1548598832
T58_L109 	41.4988606442
T58_L378 	24.9643284211
T58_L102 	28.7914470631
T58_L101 	19.8817900181
T58_L100 	34.8341523973
T58_L107 	27.5152270167
T58_L106 	26.4736629341
T58_L105 	27.8887183175
T58_L104 	30.9446031731
T58_L406 	18.4174573333
T58_L404 	19.668968588
T58_L95 	18.7307822951
T58_L402 	31.5377472072
T58_L403 	20.5134177163
T58_L400 	27.1459895813
T58_L401 	27.7575282495
T58_L408 	17.3209303653
T58_L409 	32.8405971958
T58_L398 	26.55380732
T58_L399 	27.3211071835
T58_L396 	27.8889012877
T58_L397 	33.8674544992
T58_L394 	25.284846294
T58_L395 	30.8380051361
T58_L392 	28.2700138097
T58_L393 	29.5069766959
T58_L390 	28.3807409433
T58_L391 	31.9892700176
T58_L38 	29.7644172494
T58_L39 	22.3073491228
T58_L34 	28.136855
T58_L35 	24.6555355092
T58_L36 	25.5524402817
T58_L37 	26.1829999675
T58_L30 	26.743418648
T58_L31 	23.1215160681
T58_L32 	36.5961918671
T58_L379 	27.6661752381
T58_L248 	51.0025245135
T58_L249 	34.9346004073
T58_L244 	23.5563033654
T58_L246 	28.0892231374
T58_L247 	41.1458824675
T58_L240 	31.6134784154
T58_L242 	32.2666034176
T58_L243 	36.7244749487
T58_L323 	29.8296312885
T58_L322 	24.7322455913
T58_L321 	29.3168856808
T58_L320 	26.6681490772
T58_L327 	32.4498698223
T58_L326 	36.9274726761
T58_L325 	28.67504148
T58_L324 	20.5604765568
T58_L329 	29.6743377854
T58_L328 	26.8108483243
